indicator_code,ref_area,period,value,obs_status,source,wb_indicator,indicator_name
IND035,COD,2021,1.083,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2020,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2019,1.08,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2018,1.072,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2017,0.867,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2016,0.573,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2015,0.919,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2014,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2013,0.835,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2012,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2011,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2010,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2009,0.398,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2008,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2007,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2006,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2005,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2004,0.529,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2003,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2002,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2001,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,2000,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1999,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1998,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1997,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1996,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1995,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1994,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1993,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1992,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1991,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1990,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1989,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1988,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1987,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1986,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1985,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1984,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1983,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1982,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1981,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1980,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1979,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1978,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1977,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1976,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1975,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1974,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1973,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1972,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1971,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1970,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1969,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1968,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1967,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1966,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1965,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1964,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1963,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1962,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1961,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND035,COD,1960,NA,RDC,worldbank,NA,Densité des agents de santé (infirmiers & SF /1 000)
IND036,COD,2024,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2023,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2022,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2021,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2020,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2019,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2018,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2017,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2016,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2015,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2014,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2013,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2012,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2011,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2010,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2009,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2008,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2007,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2006,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2005,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2004,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2003,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2002,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2001,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,2000,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1999,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1998,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1997,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1996,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1995,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1994,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1993,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1992,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1991,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1990,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1989,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1988,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1987,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1986,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1985,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1984,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1983,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1982,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1981,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1980,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1979,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1978,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1977,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1976,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1975,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1974,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1973,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1972,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1971,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1970,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1969,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1968,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1967,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1966,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1965,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1964,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1963,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1962,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1961,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND036,COD,1960,NA,RDC,worldbank,NA,Densité des agents de santé (agents santé communautaire /1 000)
IND037,COD,2005,12.5,Femmes (15-64 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2005,22.7,Hommes (15-64 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2005,3.2,National (25-54 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2005,1.8,Femmes (25-54 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2005,0.9,Hommes (55-64 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2005,4.6,Hommes (25-54 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2005,1,National (55-64 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2005,1,Femmes (55-64 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2005,17.4,National (15-64 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2005,56.4,Hommes (15-24 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2005,43.6,National (15-24 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2005,31.6,Femmes (15-24 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2012,41.48253,Femmes (15-24 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2012,51.79302,National (15-24 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2012,63.26575,Hommes (15-24 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2012,18.91144,National (15-64 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2012,4.63359,Hommes (25-54 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2012,1.87976,Femmes (25-54 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2012,3.20339,National (25-54 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2012,23.18818,Hommes (15-64 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2012,14.94591,Femmes (15-64 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2020,11.87817,Femmes (15-64 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2020,17.15365,Hommes (15-64 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2020,1.419,National (25-54 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND037,COD,2020,0.69967,Femmes (25-54 ans),unsdg,NA,Taux de participation Ã  l'Ã©ducation et Ã  la formation formelles et non formelles
IND038,COD,2024,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2023,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2022,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2021,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2020,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2019,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2018,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2017,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2016,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2015,0.889490008354187,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2014,0.828859984874725,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2013,0.827769994735718,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2012,0.801110029220581,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2011,0.788980007171631,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2010,0.787819981575012,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2009,0.774330019950867,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2008,0.763949990272522,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2007,0.739859998226166,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2006,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2005,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2004,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2003,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2002,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2001,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,2000,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1999,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1998,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1997,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1996,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1995,0.670199990272522,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1994,0.672919988632202,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1993,0.706579983234406,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1992,0.698469996452332,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1991,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1990,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1989,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1988,0.679139971733093,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1987,0.704879999160767,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1986,0.606130003929138,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1985,0.603399991989136,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1984,0.681609988212585,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1983,0.667949974536896,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1982,0.654929995536804,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1981,0.645519971847534,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1980,0.63331001996994,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1979,0.621529996395111,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1978,0.61913001537323,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1977,0.620890021324158,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1976,0.612990021705627,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1975,0.608749985694885,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1974,0.618749976158142,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1973,0.590699970722198,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1972,0.57490998506546,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1971,0.553229987621307,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1970,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1969,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1968,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1967,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1966,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1965,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1964,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1963,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1962,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1961,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND038,COD,1960,NA,RDC,worldbank,NA,Indices de parité (Education : primaire)
IND039,COD,2024,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2023,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2022,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2021,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2020,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2019,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2018,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2017,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2016,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2015,0.639509975910187,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2014,0.621810019016266,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2013,0.620310008525848,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2012,0.592060029506683,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2011,0.58772999048233,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2010,0.577279984951019,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2009,0.562139987945557,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2008,0.556289970874786,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2007,0.534300029277802,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2006,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2005,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2004,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2003,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2002,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2001,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,2000,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1999,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1998,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1997,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1996,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1995,0.609300017356873,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1994,0.447380006313324,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1993,0.471329987049103,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1992,0.482989996671677,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1991,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1990,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1989,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1988,0.474750012159348,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1987,0.433690011501312,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1986,0.42305999994278,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1985,0.412690013647079,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1984,0.402869999408722,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1983,0.393620014190674,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1982,0.384920001029968,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1981,0.37678000330925,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1980,0.368770003318787,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1979,0.361129999160767,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1978,0.359549999237061,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1977,0.358869999647141,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1976,0.359629988670349,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1975,0.362040013074875,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1974,0.370160013437271,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1973,0.336650013923645,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1972,0.289079993963242,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1971,0.273429989814758,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1970,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1969,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1968,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1967,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1966,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1965,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1964,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1963,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1962,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1961,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND039,COD,1960,NA,RDC,worldbank,NA,Indices de parité (Education : secondaire)
IND040,COD,2024,NA,RDC,worldbank,NA,Indices de parité (Education : tertiaire)
IND040,COD,2023,NA,RDC,worldbank,NA,Indices de parité (Education : tertiaire)
IND040,COD,2022,NA,RDC,worldbank,NA,Indices de parité (Education : tertiaire)
IND040,COD,2021,NA,RDC,worldbank,NA,Indices de parité (Education : tertiaire)
IND040,COD,2020,0.592310011386871,RDC,worldbank,NA,Indices de parité (Education : tertiaire)
IND040,COD,2019,NA,RDC,worldbank,NA,Indices de parité (Education : tertiaire)
IND040,COD,2018,NA,RDC,worldbank,NA,Indices de parité (Education : tertiaire)
IND040,COD,2017,NA,RDC,worldbank,NA,Indices de parité (Education : tertiaire)
IND040,COD,2016,0.555220007896423,RDC,worldbank,NA,Indices de parité (Education : tertiaire)
